ID,Name,Role,Full Name,Image,DOB,Batting Style (s),Bowling Style (s),Batting Style (l),Bowling Style(l),Team ID,Playing Role
70633,HH Pandya,P,Hardik Pandya,/db/PICTURES/CMS/304200/304201.png,11-10-1993,rhb,rmf,right-hand bat,right-arm medium-fast,6.0,allrounder
52628,A Balbirnie,P,Andy Balbirnie,/db/PICTURES/CMS/305200/305250.jpg,28-12-1990,rhb,ob,right-hand bat,right-arm offbreak,29.0,batter
53129,SW Poynter,P,Stuart Poynter,/db/PICTURES/CMS/304200/304295.png,18-10-1990,rhb,,right-hand bat,,29.0,wicketkeeper batter
71363,MP O'Dowd,P,Max O'Dowd,/db/PICTURES/CMS/217400/217449.1.jpg,4-3-1994,rhb,ob,right-hand bat,right-arm offbreak,15.0,opening batter
56854,PA van Meekeren,P,Paul van Meekeren,/db/PICTURES/CMS/171300/171339.1.jpg,15-1-1993,rhb,rfm,right-hand bat,right-arm fast-medium,15.0,bowler
6329,GD Elliott,P,Grant Elliott,/db/PICTURES/CMS/303600/303640.png,21-3-1979,rhb,rm,right-hand bat,right-arm medium,5.0,allrounder
66842,HM Nicholls,P,Henry Nicholls,/db/PICTURES/CMS/303600/303600.jpg,15-11-1991,lhb,ob,left-hand bat,right-arm offbreak,5.0,top-order batter
64864,MJ Santner,P,Mitchell Santner,/db/PICTURES/CMS/356800/356846.1.png,5-2-1992,lhb,sla,left-hand bat,slow left-arm orthodox,5.0,bowling allrounder
67586,IS Sodhi,P,Ish Sodhi,/db/PICTURES/CMS/303600/303602.jpg,31-10-1992,rhb,lb,right-hand bat,legbreak,5.0,bowler
20099,Sultan Ahmed,CWK,Sultan Ahmed,/db/PICTURES/CMS/235600/235685.1.jpg,18-6-1977,rhb,,right-hand bat,,37.0,wicketkeeper batter
62411,Aamir Kaleem,P,Aamir Kaleem,/db/PICTURES/CMS/238100/238117.jpg,20-11-1981,lhb,sla,left-hand bat,slow left-arm orthodox,37.0,middle-order batter
24704,Adnan Ilyas,P,Adnan Ilyas,/db/PICTURES/CMS/235600/235669.1.jpg,30-12-1984,rhb,rm,right-hand bat,right-arm medium,37.0,
59001,Amir Ali,P,Amir Ali,/db/PICTURES/CMS/235600/235691.1.jpg,24-11-1978,rhb,ob,right-hand bat,right-arm offbreak,37.0,batter
70922,M Ansari,P,Munis Ansari,/db/PICTURES/CMS/235600/235693.1.jpg,1-4-1984,rhb,rfm,right-hand bat,right-arm fast-medium,37.0,bowler
87127,Bilal Khan,P,Bilal Khan,/db/PICTURES/CMS/362400/362499.4.jpg,10-4-1987,lhb,lmf,left-hand bat,left-arm medium-fast,37.0,bowler
53016,Jatinder Singh,P,Jatinder Singh,/db/PICTURES/CMS/235600/235695.1.jpg,5-3-1989,rhb,ob,right-hand bat,right-arm offbreak,37.0,batter
68463,Khawar Ali,P,Khawar Ali,/db/PICTURES/CMS/235700/235701.1.jpg,20-12-1985,rhb,lb,right-hand bat,legbreak,37.0,opening batter
67018,AV Lalcheta,P,Ajay Lalcheta,/db/PICTURES/CMS/238100/238119.jpg,22-10-1983,lhb,sla,left-hand bat,slow left-arm orthodox,37.0,batting allrounder
83379,Mehran Khan,P,Mehran Khan,/db/PICTURES/CMS/235600/235697.1.jpg,13-4-1987,rhb,rmf,right-hand bat,right-arm medium-fast,37.0,batter
66962,RJ Ranpura,P,Rajeshkumar Ranpura,/db/PICTURES/CMS/238100/238121.jpg,17-7-1983,lhb,rfm,left-hand bat,right-arm fast-medium,37.0,bowler
59720,Sufyan Mehmood,P,Sufyan Mehmood,/db/PICTURES/CMS/243700/243719.1.jpg,21-10-1991,lhb,rm,left-hand bat,right-arm medium,37.0,bowler
53873,VS Wategaonkar,P,Vaibhav Wategaonkar,/db/PICTURES/CMS/235700/235709.1.jpg,30-8-1982,lhb,,left-hand bat,,37.0,top-order batter
68465,Zeeshan Maqsood,P,Zeeshan Maqsood,/db/PICTURES/CMS/187400/187455.1.jpg,24-10-1987,lhb,sla,left-hand bat,slow left-arm orthodox,37.0,opening batter
53614,Zeeshan Siddiqui,P,Zeeshan Siddiqui,/db/PICTURES/CMS/238100/238123.jpg,22-7-1979,rhb,lb,right-hand bat,legbreak,37.0,batter
49125,Anwar Ali,P,Anwar Ali,/db/PICTURES/CMS/302800/302868.jpg,25-11-1987,rhb,rmf,right-hand bat,right-arm medium-fast,7.0,bowler
48982,Imad Wasim,P,Imad Wasim,/db/PICTURES/CMS/302800/302871.jpg,18-12-1988,lhb,sla,left-hand bat,slow left-arm orthodox,7.0,allrounder
61264,Mohammad Irfan,P,Mohammad Irfan,/db/PICTURES/CMS/312100/312182.png,6-6-1982,rhb,lf,right-hand bat,left-arm fast,7.0,bowler
56883,Mohammad Nawaz,P,Mohammad Nawaz,/db/PICTURES/CMS/236800/236859.jpg,21-3-1994,lhb,sla,left-hand bat,slow left-arm orthodox,7.0,allrounder
48983,Sarfaraz Ahmed,WK,Sarfaraz Ahmed,/db/PICTURES/CMS/302800/302886.jpg,22-5-1987,rhb,ob,right-hand bat,right-arm offbreak,7.0,wicketkeeper batter
24723,Wahab Riaz,P,Wahab Riaz,/db/PICTURES/CMS/302800/302829.jpg,28-6-1985,rhb,lf,right-hand bat,left-arm fast,7.0,bowler
56880,Babar Azam,P,Babar Azam,/db/PICTURES/CMS/302700/302768.jpg,15-10-1994,rhb,ob,right-hand bat,right-arm offbreak,7.0,batter
63619,Iftikhar Ahmed,P,Iftikhar Ahmed,/db/PICTURES/CMS/194700/194751.1.jpg,3-9-1990,rhb,ob,right-hand bat,right-arm offbreak,7.0,middle-order batter
46385,Khurram Manzoor,P,Khurram Manzoor,/db/PICTURES/CMS/105700/105726.jpg,10-6-1986,rhb,ob,right-hand bat,right-arm offbreak,7.0,opening batter
62088,Rumman Raees,P,Rumman Raees,/db/PICTURES/CMS/302800/302883.jpg,18-10-1991,rhb,lmf,right-hand bat,left-arm medium-fast,7.0,bowler
62583,PL Mommsen,C,Preston Mommsen,/db/PICTURES/CMS/206000/206011.1.jpg,14-10-1987,rhb,ob,right-hand bat,right-arm offbreak,30.0,opening batter
60303,MH Cross,WK,Matthew Cross,/db/PICTURES/CMS/172800/172881.1.jpg,15-10-1992,rhb,,right-hand bat,,30.0,wicketkeeper batter
59951,JH Davey,P,Josh Davey,/db/PICTURES/CMS/206000/206007.1.jpg,3-8-1990,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,bowler
8143,CD de Lange,P,Con de Lange,/db/PICTURES/CMS/322400/322434.png,11-2-1981,rhb,sla,right-hand bat,slow left-arm orthodox,30.0,bowling allrounder
59616,AC Evans,P,Alasdair Evans,/db/PICTURES/CMS/206000/206009.1.jpg,12-1-1989,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,bowler
60198,MA Leask,P,Michael Leask,/db/PICTURES/CMS/172800/172875.1.jpg,29-10-1990,rhb,ob,right-hand bat,right-arm offbreak,30.0,allrounder
52184,MW Machan,P,Matt Machan,/db/PICTURES/CMS/172800/172873.1.jpg,15-2-1991,lhb,ob,left-hand bat,right-arm offbreak,1.0,top-order batter
63124,GT Main,P,Gavin Main,/db/PICTURES/CMS/179800/179829.1.jpg,28-2-1995,rhb,rf,right-hand bat,right-arm fast,30.0,bowler
72409,HG Munsey,P,George Munsey,/db/PICTURES/CMS/215100/215121.1.jpg,21-2-1993,lhb,rmf,left-hand bat,right-arm medium-fast,30.0,opening batter
60201,SM Sharif,P,Safyaan Sharif,/db/PICTURES/CMS/172800/172867.1.jpg,24-5-1991,rhb,rmf,right-hand bat,right-arm medium-fast,30.0,bowler
57140,RML Taylor,P,Rob Taylor,/db/PICTURES/CMS/172800/172865.1.jpg,21-12-1989,lhb,lm,left-hand bat,left-arm medium,30.0,allrounder
71959,MRJ Watt,P,Mark Watt,/db/PICTURES/CMS/179800/179841.1.jpg,29-7-1996,lhb,sla,left-hand bat,slow left-arm orthodox,30.0,bowler
52222,KJ Abbott,P,Kyle Abbott,/db/PICTURES/CMS/267200/267241.1.jpg,18-6-1987,rhb,rfm,right-hand bat,right-arm fast-medium,3.0,bowler
61832,CH Morris,P,Chris Morris,/db/PICTURES/CMS/263700/263779.1.jpg,30-4-1987,rhb,rfm,right-hand bat,right-arm fast-medium,3.0,bowling allrounder
67296,K Rabada,P,Kagiso Rabada,/db/PICTURES/CMS/317900/317954.jpg,25-5-1995,lhb,rf,left-hand bat,right-arm fast,3.0,bowler
53649,RR Rossouw,P,Rilee Rossouw,/db/PICTURES/CMS/312100/312176.png,9-10-1989,lhb,ob,left-hand bat,right-arm offbreak,3.0,top-order batter
48777,D Wiese,P,David Wiese,/db/PICTURES/CMS/312100/312185.png,18-5-1985,rhb,rmf,right-hand bat,right-arm medium-fast,28.0,allrounder
67342,PVD Chameera,P,Dushmantha Chameera,/db/PICTURES/CMS/305100/305114.jpg,11-1-1992,rhb,rf,right-hand bat,right-arm fast,8.0,bowler
60602,GSNFG Jayasuriya,P,Shehan Jayasuriya,/db/PICTURES/CMS/305100/305177.jpg,12-9-1991,lhb,ob,left-hand bat,right-arm offbreak,8.0,batting allrounder
61690,MD Shanaka,P,Dasun Shanaka,/db/PICTURES/CMS/327900/327999.7.jpg,9-9-1991,rhb,rm,right-hand bat,right-arm medium,8.0,allrounder
48821,TAM Siriwardana,P,Milinda Siriwardana,/db/PICTURES/CMS/303800/303842.png,4-12-1985,lhb,sla,left-hand bat,slow left-arm orthodox,8.0,allrounder
58084,JDF Vandersay,P,Jeffrey Vandersay,/db/PICTURES/CMS/305100/305178.jpg,5-2-1990,rhb,lb,right-hand bat,legbreak,8.0,bowler
61131,N Dickwella,P,Niroshan Dickwella,/db/PICTURES/CMS/263600/263673.1.png,23-6-1993,lhb,,left-hand bat,,8.0,wicketkeeper batter
62457,CR Brathwaite,P,Carlos Brathwaite,/db/PICTURES/CMS/312100/312190.png,18-7-1988,rhb,rfm,right-hand bat,right-arm fast-medium,4.0,allrounder
59339,JO Holder,P,Jason Holder,/db/PICTURES/CMS/214700/214757.1.jpg,5-11-1991,rhb,rmf,right-hand bat,right-arm medium-fast,4.0,bowling allrounder
61413,E Lewis,P,Evin Lewis,/db/PICTURES/CMS/232700/232753.jpg,27-12-1991,lhb,,left-hand bat,,4.0,opening batter
53434,AR Nurse,P,Ashley Nurse,/db/PICTURES/CMS/238300/238347.jpg,22-12-1988,rhb,ob,right-hand bat,right-arm offbreak,4.0,bowler
49271,TS Chisoro,P,Tendai Chisoro,/db/PICTURES/CMS/235600/235689.1.jpg,12-2-1988,lhb,"lfm,sla",left-hand bat,"left-arm fast-medium,slow left-arm orthodox",9.0,bowler
67884,WP Masakadza,P,Wellington Masakadza,/db/PICTURES/CMS/148300/148312.jpg,4-10-1993,lhb,sla,left-hand bat,slow left-arm orthodox,9.0,bowler
55144,PJ Moor,P,Peter Moor,/db/PICTURES/CMS/235600/235677.1.jpg,2-2-1991,rhb,ob,right-hand bat,right-arm offbreak,29.0,wicketkeeper batter
45215,T Mupariwa,P,Tawanda Mupariwa,/db/PICTURES/CMS/205300/205387.1.jpg,16-4-1985,rhb,rfm,right-hand bat,right-arm fast-medium,9.0,bowler
49268,R Mutumbami,WK,Richmond Mutumbami,/db/PICTURES/CMS/341600/341663.png,11-6-1989,rhb,ob,right-hand bat,right-arm offbreak,9.0,wicketkeeper batter
59384,DT Tiripano,P,Donald Tiripano,/db/PICTURES/CMS/235600/235673.1.jpg,17-3-1988,rhb,rfm,right-hand bat,right-arm fast-medium,9.0,bowler
66876,LM Jongwe,P,Luke Jongwe,/db/PICTURES/CMS/345200/345223.5.jpg,6-2-1995,rhb,rfm,right-hand bat,right-arm fast-medium,9.0,allrounder
62307,N Madziva,P,Neville Madziva,/db/PICTURES/CMS/154100/154118.1.jpg,2-8-1991,rhb,rmf,right-hand bat,right-arm medium-fast,9.0,allrounder
67750,Fareed Ahmad,P,Fareed Ahmad,/db/PICTURES/CMS/179000/179087.1.jpg,10-8-1994,lhb,lfm,left-hand bat,left-arm fast-medium,40.0,bowler
61861,Hashmatullah Shahidi,P,Hashmatullah Shahidi,/db/PICTURES/CMS/303200/303271.jpg,4-11-1994,lhb,ob,left-hand bat,right-arm offbreak,40.0,top-order batter
79157,Hazratullah Zazai,P,Hazratullah Zazai,/db/PICTURES/CMS/289600/289664.1.jpg,23-3-1998,lhb,sla,left-hand bat,slow left-arm orthodox,40.0,opening batter
79163,Karim Janat,P,Karim Janat,/db/PICTURES/CMS/248200/248267.1.jpg,11-8-1998,rhb,rm,right-hand bat,right-arm medium,40.0,bowling allrounder
90165,Mujeeb Ur Rahman,P,Mujeeb Ur Rahman,/db/PICTURES/CMS/303200/303282.jpg,28-3-2001,rhb,ob,right-hand bat,right-arm offbreak,40.0,bowler
79151,Naveen-ul-Haq,P,Naveen-ul-Haq,/db/PICTURES/CMS/303200/303285.jpg,23-9-1999,rhb,rmf,right-hand bat,right-arm medium-fast,40.0,bowler
90143,Rahmanullah Gurbaz,P,Rahmanullah Gurbaz,/db/PICTURES/CMS/357000/357020.1.png,28-11-2001,rhb,,right-hand bat,,40.0,wicketkeeper batter
70961,Sharafuddin Ashraf,P,Sharafuddin Ashraf,/db/PICTURES/CMS/303200/303289.jpg,10-1-1995,rhb,sla,right-hand bat,slow left-arm orthodox,40.0,allrounder
80817,NT Ellis,P,Nathan Ellis,/db/PICTURES/CMS/327000/327014.4.jpg,22-9-1994,rhb,rfm,right-hand bat,right-arm fast-medium,2.0,bowler
72093,JP Inglis,P,Josh Inglis,/db/PICTURES/CMS/313600/313648.1.jpg,4-3-1995,rhb,,right-hand bat,,2.0,wicketkeeper batter
50709,KW Richardson,P,Kane Richardson,/db/PICTURES/CMS/289900/289954.jpg,12-2-1991,rhb,rfm,right-hand bat,right-arm fast-medium,2.0,bowler
80807,DR Sams,P,Daniel Sams,/db/PICTURES/CMS/309000/309061.png,27-10-1992,rhb,lfm,right-hand bat,left-arm fast-medium,2.0,allrounder
54212,MP Stoinis,P,Marcus Stoinis,/db/PICTURES/CMS/309100/309100.jpg,16-8-1989,rhb,rm,right-hand bat,right-arm medium,2.0,batting allrounder
68884,MJ Swepson,P,Mitchell Swepson,/db/PICTURES/CMS/312100/312146.png,4-10-1993,rhb,lb,right-hand bat,legbreak,2.0,bowler
87075,Afif Hossain,P,Afif Hossain,/db/PICTURES/CMS/306000/306068.1.jpg,22-9-1999,lhb,ob,left-hand bat,right-arm offbreak,25.0,allrounder
66691,Litton Das,WK,Litton Das,/db/PICTURES/CMS/302900/302995.jpg,13-10-1994,rhb,ob,right-hand bat,right-arm offbreak,25.0,wicketkeeper batter
80875,Mahedi Hasan,P,Mahedi Hasan,/db/PICTURES/CMS/377500/377581.4.jpg,12-12-1994,rhb,ob,right-hand bat,right-arm offbreak,25.0,allrounder
91277,Mohammad Naim,P,Mohammad Naim,/db/PICTURES/CMS/303200/303235.jpg,22-8-1999,lhb,,left-hand bat,,25.0,opening batter
56825,Nasum Ahmed,P,Nasum Ahmed,/db/PICTURES/CMS/148300/148317.1.jpg,5-12-1994,lhb,sla,left-hand bat,slow left-arm orthodox,25.0,bowler
103786,Shamim Hossain,P,Shamim Hossain,/db/PICTURES/CMS/326600/326637.4.jpg,2-9-2000,lhb,ob,left-hand bat,right-arm offbreak,25.0,allrounder
91235,Shoriful Islam,P,Shoriful Islam,/db/PICTURES/CMS/286900/286908.1.jpg,3-6-2001,lhb,lmf,left-hand bat,left-arm medium-fast,25.0,bowler
70884,Mohammad Saifuddin,P,Mohammad Saifuddin,/db/PICTURES/CMS/303200/303236.jpg,1-11-1996,lhb,rmf,left-hand bat,right-arm medium-fast,25.0,bowling allrounder
67312,TK Curran,P,Tom Curran,/db/PICTURES/CMS/304900/304934.jpg,12-3-1995,rhb,rfm,right-hand bat,right-arm fast-medium,1.0,allrounder
59832,LS Livingstone,P,Liam Livingstone,/db/PICTURES/CMS/356700/356798.1.png,4-8-1993,rhb,"ob,lb",right-hand bat,"right-arm offbreak,legbreak",1.0,batting allrounder
49309,DJ Malan,P,Dawid Malan,/db/PICTURES/CMS/304600/304668.jpg,3-9-1987,lhb,lb,left-hand bat,legbreak,1.0,top-order batter
56993,MA Wood,P,Mark Wood,/db/PICTURES/CMS/303900/303977.jpg,11-1-1990,rhb,rf,right-hand bat,right-arm fast,1.0,bowler
72103,SM Curran,P,Sam Curran,/db/PICTURES/CMS/304300/304324.jpg,3-6-1998,lhb,lmf,left-hand bat,left-arm medium-fast,1.0,allrounder
62490,TS Mills,P,Tymal Mills,/db/PICTURES/CMS/305000/305042.jpg,12-8-1992,rhb,lf,right-hand bat,left-arm fast,1.0,bowler
95219,RD Chahar,P,Rahul Chahar,/db/PICTURES/CMS/329300/329346.4.jpg,4-8-1999,rhb,lbg,right-hand bat,legbreak googly,6.0,bowler
75325,Ishan Kishan,WK,Ishan Kishan,/db/PICTURES/CMS/329300/329345.4.jpg,18-7-1998,lhb,,left-hand bat,,6.0,wicketkeeper batter
86165,RR Pant,WK,Rishabh Pant,/db/PICTURES/CMS/304200/304221.png,4-10-1997,lhb,,left-hand bat,,6.0,wicketkeeper batter
60530,KL Rahul,P,KL Rahul,/db/PICTURES/CMS/304200/304207.png,18-4-1992,rhb,,right-hand bat,,6.0,wicketkeeper batter
63477,SN Thakur,P,Shardul Thakur,/db/PICTURES/CMS/302300/302372.jpg,16-10-1991,rhb,rm,right-hand bat,right-arm medium,6.0,bowler
98673,CV Varun,P,Varun Chakravarthy,/db/PICTURES/CMS/329300/329347.4.jpg,29-8-1991,rhb,lbg,right-hand bat,legbreak googly,6.0,bowler
61990,SA Yadav,P,Suryakumar Yadav,/db/PICTURES/CMS/329300/329343.4.jpg,14-9-1990,rhb,"rm,ob",right-hand bat,"right-arm medium,right-arm offbreak",6.0,batter
66012,MR Adair,P,Mark Adair,/db/PICTURES/CMS/305200/305254.jpg,27-3-1996,rhb,rfm,right-hand bat,right-arm fast-medium,29.0,bowling allrounder
69644,C Campher,P,Curtis Campher,/db/PICTURES/CMS/306900/306931.1.jpg,20-4-1999,rhb,rmf,right-hand bat,right-arm medium-fast,29.0,allrounder
97447,GJ Delany,P,Gareth Delany,/db/PICTURES/CMS/306900/306932.1.jpg,28-4-1997,rhb,lbg,right-hand bat,legbreak googly,29.0,batting allrounder
85975,JB Little,P,Josh Little,/db/PICTURES/CMS/367800/367863.4.jpg,1-11-1999,rhb,lfm,right-hand bat,left-arm fast-medium,29.0,bowler
99307,NA Rock,P,Neil Rock,/db/PICTURES/CMS/332200/332224.4.jpg,24-9-2000,lhb,,left-hand bat,,29.0,wicketkeeper batter
91741,Simi Singh,P,Simi Singh,/db/PICTURES/CMS/304000/304003.jpg,4-2-1987,rhb,"ob,lbg",right-hand bat,"right-arm offbreak,legbreak googly",29.0,bowling allrounder
89741,HT Tector,P,Harry Tector,/db/PICTURES/CMS/305200/305273.jpg,6-12-1999,rhb,ob,right-hand bat,right-arm offbreak,29.0,middle-order batter
85965,LJ Tucker,P,Lorcan Tucker,/db/PICTURES/CMS/332200/332222.2.jpg,10-9-1996,rhb,,right-hand bat,,29.0,wicketkeeper batter
85967,B White,P,Ben White,/db/PICTURES/CMS/332200/332221.5.jpg,29-8-1998,rhb,lb,right-hand bat,legbreak,29.0,bowler
65478,MG Erasmus,C,Gerhard Erasmus,/db/PICTURES/CMS/179600/179639.1.jpg,11-4-1995,rhb,ob,right-hand bat,right-arm offbreak,28.0,allrounder
67403,JJ Smit,VC,JJ Smit,/db/PICTURES/CMS/179600/179653.1.jpg,10-11-1995,rhb,lmf,right-hand bat,left-arm medium-fast,28.0,bowling allrounder
61771,SJ Baard,P,Stephan Baard,/db/PICTURES/CMS/173100/173119.1.jpg,29-4-1992,rhb,rmf,right-hand bat,right-arm medium-fast,28.0,batter
94753,K Birkenstock,P,Karl Birkenstock,/db/PICTURES/CMS/347800/347846.4.jpg,27-3-1996,lhb,rfm,left-hand bat,right-arm fast-medium,28.0,middle-order batter
68176,MD du Preez,WK,Michau du Preez,/db/PICTURES/CMS/281700/281714.1.jpg,3-1-1996,rhb,lb,right-hand bat,legbreak,28.0,wicketkeeper batter
63683,JN Frylinck,P,Jan Frylinck,/db/PICTURES/CMS/347800/347843.4.jpg,6-4-1994,lhb,lfm,left-hand bat,left-arm fast-medium,28.0,allrounder
70085,ZE Green,WK,Zane Green,/db/PICTURES/CMS/347800/347850.4.jpg,11-10-1996,lhb,,left-hand bat,,28.0,wicketkeeper batter
95708,JN Loftie-Eaton,P,Jan Nicol Loftie-Eaton,/db/PICTURES/CMS/347800/347847.4.jpg,15-3-2001,lhb,"rm,lb",left-hand bat,"right-arm medium,legbreak",28.0,batting allrounder
54563,BM Scholtz,P,Bernard Scholtz,/db/PICTURES/CMS/173100/173105.1.jpg,3-10-1990,rhb,sla,right-hand bat,slow left-arm orthodox,28.0,bowler
95279,B Shikongo,P,Ben Shikongo,/db/PICTURES/CMS/329700/329761.4.jpg,8-5-2000,rhb,rmf,right-hand bat,right-arm medium-fast,28.0,bowler
74479,R Trumpelmann,P,Ruben Trumpelmann,/db/PICTURES/CMS/347800/347845.4.jpg,1-2-1998,rhb,lf,right-hand bat,left-arm fast,28.0,bowler
80905,M van Lingen,P,Michael van Lingen,/db/PICTURES/CMS/347800/347844.4.jpg,24-10-1997,lhb,"lm,sla",left-hand bat,"left-arm medium,slow left-arm orthodox",28.0,bowling allrounder
53463,CG Williams,P,Craig Williams,/db/PICTURES/CMS/173100/173103.1.jpg,25-2-1984,rhb,rm,right-hand bat,right-arm medium,28.0,top-order batter
53164,HN Ya France,P,Pikky Ya France,/db/PICTURES/CMS/171700/171741.1.jpg,23-4-1990,rhb,ob,right-hand bat,right-arm offbreak,28.0,middle-order batter
58464,CN Ackermann,VC,Colin Ackermann,/db/PICTURES/CMS/313100/313123.1.jpg,4-4-1991,rhb,ob,right-hand bat,right-arm offbreak,15.0,batting allrounder
93297,PRP Boissevain,P,Philippe Boissevain,/db/PICTURES/CMS/329300/329355.4.jpg,18-10-2000,rhb,lbg,right-hand bat,legbreak googly,15.0,bowler
93293,BFW de Leede,P,Bas de Leede,/db/PICTURES/CMS/322600/322637.png,15-11-1999,rhb,rfm,right-hand bat,right-arm fast-medium,15.0,batting allrounder
101548,SA Edwards,P,Scott Edwards,/db/PICTURES/CMS/279600/279687.1.jpg,23-8-1996,rhb,,right-hand bat,,15.0,wicketkeeper batter
69468,BD Glover,P,Brandon Glover,/db/PICTURES/CMS/379300/379316.1.png,3-4-1997,rhb,rf,right-hand bat,right-arm fast,15.0,bowler
97878,FJ Klaassen,P,Fred Klaassen,/db/PICTURES/CMS/279800/279855.1.jpg,13-11-1992,rhb,lfm,right-hand bat,left-arm fast-medium,15.0,bowler
48641,TD Astle,P,Todd Astle,/db/PICTURES/CMS/303600/303671.png,24-9-1986,rhb,lb,right-hand bat,legbreak,5.0,bowler
58403,DP Conway,P,Devon Conway,/db/PICTURES/CMS/318500/318588.1.jpg,8-7-1991,lhb,rm,left-hand bat,right-arm medium,5.0,wicketkeeper batter
70691,KA Jamieson,P,Kyle Jamieson,/db/PICTURES/CMS/303500/303584.jpg,30-12-1994,rhb,rfm,right-hand bat,right-arm fast-medium,5.0,bowler
58772,DJ Mitchell,P,Daryl Mitchell,/db/PICTURES/CMS/303500/303598.jpg,20-5-1991,rhb,rm,right-hand bat,right-arm medium,5.0,batting allrounder
80639,GD Phillips,P,Glenn Phillips,/db/PICTURES/CMS/303500/303599.jpg,6-12-1996,rhb,ob,right-hand bat,right-arm offbreak,5.0,allrounder
70695,TL Seifert,WK,Tim Seifert,/db/PICTURES/CMS/303800/303816.png,14-12-1994,rhb,,right-hand bat,,5.0,wicketkeeper batter
64402,LH Ferguson,P,Lockie Ferguson,/db/PICTURES/CMS/303800/303800.png,13-6-1991,rhb,rf,right-hand bat,right-arm fast,5.0,bowler
87469,Aqib Ilyas,VC,Aqib Ilyas,/db/PICTURES/CMS/257900/257905.1.jpg,5-9-1992,rhb,"ob,lbg",right-hand bat,"right-arm offbreak,legbreak googly",37.0,top-order batter
88971,Ayaan Khan,P,Ayaan Khan,/db/PICTURES/CMS/362400/362498.4.jpg,30-8-1992,lhb,sla,left-hand bat,slow left-arm orthodox,37.0,allrounder
97318,N Dhamba,P,Nestor Dhamba,/db/PICTURES/CMS/263300/263399.1.jpg,19-2-1990,rhb,ob,right-hand bat,right-arm offbreak,37.0,bowler
61627,Fayyaz Butt,P,Fayyaz Butt,/db/PICTURES/CMS/286300/286356.1.jpg,17-8-1993,rhb,rmf,right-hand bat,right-arm medium-fast,37.0,bowler
96344,Kaleemullah,P,Kaleemullah,/db/PICTURES/CMS/260600/260630.1.jpg,24-12-1990,rhb,rm,right-hand bat,right-arm medium,37.0,bowler
45702,Mohammad Nadeem,P,Mohammad Nadeem,/db/PICTURES/CMS/254600/254654.1.jpg,4-9-1982,rhb,rmf,right-hand bat,right-arm medium-fast,37.0,allrounder
96346,Naseem Khushi,P,Naseem Khushi,/db/PICTURES/CMS/286300/286346.1.jpg,11-8-1982,rhb,,right-hand bat,,37.0,wicketkeeper
110059,KH Prajapati,P,Kashyap Prajapati,/db/PICTURES/CMS/362500/362500.4.jpg,11-10-1995,rhb,ob,right-hand bat,right-arm offbreak,37.0,top-order batter
104599,Sandeep Goud,P,Sandeep Goud,/db/PICTURES/CMS/286300/286347.1.jpg,8-11-1991,rhb,rm,right-hand bat,right-arm medium,37.0,allrounder
103386,Suraj Kumar,WK,Suraj Kumar,,29-11-1988,rhb,,right-hand bat,,37.0,wicketkeeper batter
96345,Khurram Nawaz,P,Khurram Nawaz,/db/PICTURES/CMS/286300/286355.1.jpg,30-1-1986,rhb,,right-hand bat,,37.0,middle-order batter
84937,Shadab Khan,VC,Shadab Khan,/db/PICTURES/CMS/302800/302825.jpg,4-10-1998,rhb,lb,right-hand bat,legbreak,7.0,allrounder
64412,Asif Ali,P,Asif Ali,/db/PICTURES/CMS/327000/327013.4.jpg,1-10-1991,rhb,ob,right-hand bat,right-arm offbreak,7.0,middle-order batter
65101,Fakhar Zaman,P,Fakhar Zaman,/db/PICTURES/CMS/302700/302771.jpg,10-4-1990,lhb,sla,left-hand bat,slow left-arm orthodox,7.0,opening batter
104282,Haider Ali,P,Haider Ali,/db/PICTURES/CMS/307900/307944.1.jpg,2-10-2000,rhb,,right-hand bat,,7.0,middle-order batter
103878,Haris Rauf,P,Haris Rauf,/db/PICTURES/CMS/312100/312183.png,7-11-1993,rhb,rf,right-hand bat,right-arm fast,7.0,bowler
72719,Hasan Ali,P,Hasan Ali,/db/PICTURES/CMS/302700/302774.jpg,2-7-1994,rhb,rmf,right-hand bat,right-arm medium-fast,7.0,bowler
54018,Mohammad Rizwan,WK,Mohammad Rizwan,/db/PICTURES/CMS/312100/312178.jpg,1-6-1992,rhb,rm,right-hand bat,right-arm medium,7.0,wicketkeeper batter
105513,Mohammad Wasim,P,Mohammad Wasim,/db/PICTURES/CMS/327000/327012.4.jpg,25-8-2001,rhb,rfm,right-hand bat,right-arm fast-medium,7.0,bowling allrounder
95855,Shaheen Shah Afridi,P,Shaheen Shah Afridi,/db/PICTURES/CMS/312100/312180.jpg,6-4-2000,lhb,lf,left-hand bat,left-arm fast,7.0,bowler
47469,A Vala,C,Assad Vala,/db/PICTURES/CMS/172800/172837.1.jpg,5-8-1987,lhb,ob,left-hand bat,right-arm offbreak,20.0,batter
55134,CJA Amini,P,Charles Amini,/db/PICTURES/CMS/172800/172831.1.jpg,14-4-1992,lhb,lb,left-hand bat,legbreak,20.0,allrounder
100464,SK Atai,P,Simon Atai,/db/PICTURES/CMS/321100/321160.png,19-9-1999,lhb,,left-hand bat,,20.0,wicketkeeper batter
